order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,price,freight_value,customer_city,customer_state,review_score
delivered,2018-08-01 13:39:53,2018-08-01 13:50:14,2018-08-03 16:11:00,119.9,17.03,sao paulo,SP,5.0
delivered,2018-06-14 14:10:22,2018-06-14 14:41:53,2018-06-15 13:59:00,170.3,23.12,paracambi,RJ,5.0
delivered,2017-11-05 07:40:50,2017-11-05 07:55:26,2017-11-07 00:09:19,59.9,17.67,petropolis,RJ,4.0
delivered,2017-12-19 21:21:02,2017-12-21 02:12:02,2017-12-21 16:49:37,209.99,18.72,schroeder,SC,4.0
delivered,2017-03-19 22:36:44,2017-03-19 22:36:44,2017-03-20 12:46:13,129.99,17.65,belford roxo,RJ,1.0
delivered,2017-07-31 13:52:12,2017-07-31 14:05:27,2017-08-02 19:58:59,59.9,17.67,rio de janeiro,RJ,5.0
delivered,2017-06-01 12:28:14,2017-06-02 04:32:39,2017-06-02 14:49:03,34.9,14.1,curitiba,PR,3.0
delivered,2017-07-17 11:39:33,2017-07-17 11:50:23,2017-07-17 20:17:43,21.33,16.79,paulo afonso,BA,5.0
delivered,2017-10-01 17:19:18,2017-10-01 17:28:20,2017-10-02 18:17:58,85.0,7.85,santo andre,SP,4.0
delivered,2018-04-03 21:24:29,2018-04-03 21:35:21,2018-04-17 22:38:18,116.99,23.54,marilia,SP,3.0
delivered,2018-02-22 21:58:26,2018-02-22 22:10:34,2018-03-01 18:46:59,142.8,8.5,machado,MG,5.0
delivered,2017-11-29 21:51:19,2017-12-01 11:31:18,2017-12-01 18:12:14,99.0,17.94,caconde,SP,5.0
delivered,2018-01-05 08:34:48,2018-01-05 09:31:47,2018-01-09 19:43:05,449.0,40.98,barra bonita,SP,5.0
delivered,2017-10-30 10:43:56,2017-10-30 11:32:00,2017-10-31 17:05:59,15.99,9.34,sao lourenco da serra,SP,5.0
delivered,2018-01-04 19:21:49,2018-01-06 02:27:48,2018-01-08 21:39:26,180.0,35.06,coelho neto,MA,5.0
delivered,2017-11-17 19:55:05,2017-11-17 21:15:52,2017-11-21 21:33:05,35.9,16.11,jundiai,SP,5.0
delivered,2017-08-21 16:49:22,2017-08-21 17:06:03,2017-08-22 20:49:52,138.0,15.24,brasilia,DF,3.0
delivered,2017-11-02 09:19:16,2017-11-02 09:35:30,2017-11-06 19:48:41,115.0,21.3,camapua,MS,5.0
delivered,2017-10-15 17:12:19,2017-10-15 17:56:24,2017-10-17 21:05:06,388.5,27.47,franco da rocha,SP,5.0
delivered,2018-01-15 15:31:31,2018-01-16 03:34:28,2018-01-16 19:52:42,84.99,12.93,sao miguel arcanjo,SP,2.0
unavailable,2018-01-21 09:43:40,2018-01-23 03:36:52,,,,salvador,BA,
delivered,2017-08-16 00:41:03,2017-08-16 02:30:14,2017-08-16 18:06:07,59.9,48.95,porto alegre,RS,5.0
delivered,2018-01-25 09:45:39,2018-01-25 09:53:01,2018-02-07 14:38:46,239.96999999999997,26.88,januaria,MG,4.0
delivered,2018-05-08 14:16:20,2018-05-08 14:30:21,2018-05-14 14:37:00,189.0,13.76,alvares machado,SP,5.0
delivered,2018-07-19 08:40:59,2018-07-19 08:55:29,2018-07-20 15:32:00,105.0,25.09,teresina,PI,5.0
delivered,2016-10-09 22:34:11,2016-10-10 12:02:47,2016-10-15 09:57:52,99.99,11.23,rio de janeiro,RJ,5.0
delivered,2017-08-05 11:04:36,2017-08-05 11:23:14,2017-08-14 14:23:08,37.99,7.78,santo andre,SP,1.0
delivered,2018-06-07 16:12:03,2018-06-07 16:41:21,2018-06-12 15:11:00,99.0,8.46,sao paulo,SP,4.0
delivered,2018-07-21 10:14:11,2018-07-21 10:25:12,2018-07-23 12:39:00,168.0,13.84,ribeirao preto,SP,5.0
delivered,2018-02-25 14:01:00,2018-02-25 14:10:29,2018-02-26 22:36:54,22.49,14.1,brasilia,DF,5.0
shipped,2018-03-10 01:16:15,2018-03-10 01:30:28,2018-03-13 11:26:47,298.0,19.95,caraguatatuba,SP,1.0
delivered,2018-06-02 08:47:12,2018-06-02 08:55:27,2018-06-04 13:49:00,89.9,51.13,itabi,SE,3.0
delivered,2017-11-22 23:26:12,2017-11-25 01:57:37,2017-11-27 21:48:41,89.99,19.17,igarassu,PE,4.0
delivered,2018-05-11 20:26:43,2018-05-11 20:57:13,2018-05-14 12:56:00,1799.0,44.85,curitiba,PR,1.0
delivered,2017-12-27 18:30:27,2017-12-27 18:47:16,2018-01-02 17:52:04,82.99,14.45,recife,PE,3.0
delivered,2017-08-14 22:45:01,2017-08-15 00:10:12,2017-08-15 22:02:55,51.9,16.12,guarapuava,PR,4.0
delivered,2018-01-14 20:01:54,2018-01-16 03:36:27,2018-01-17 23:45:08,29.8,15.1,balneario pinhal,RS,4.0
delivered,2018-06-28 00:18:45,2018-06-28 01:15:09,2018-06-28 12:48:00,83.8,18.69,senador salgado filho,RS,5.0
delivered,2017-05-29 12:13:27,2017-05-29 12:25:46,2017-05-29 12:57:41,19.9,7.78,jundiai,SP,4.0
delivered,2018-07-21 19:57:05,2018-07-21 20:10:20,2018-08-06 14:27:00,228.99,10.35,santo andre,SP,5.0
delivered,2018-06-27 09:18:25,2018-06-28 02:15:51,2018-06-28 18:08:00,44.99,7.58,braganca paulista,SP,5.0
delivered,2017-02-14 10:44:33,2017-02-14 10:55:10,2017-02-14 11:14:22,179.99,33.54,rio de janeiro,RJ,1.0
delivered,2017-09-29 15:42:54,2017-09-29 15:56:22,2017-10-02 16:35:15,359.9,62.26,sao paulo,SP,3.0
delivered,2018-03-06 17:12:49,2018-03-08 02:15:31,2018-03-20 16:28:40,169.99,96.84,altamira,PA,5.0
delivered,2018-06-16 18:04:14,2018-06-16 18:21:10,2018-06-18 18:57:00,43.0,13.88,mairinque,SP,1.0
delivered,2018-04-04 14:21:03,2018-04-05 14:15:23,2018-04-06 00:33:45,92.9,24.86,diorama,GO,4.0
delivered,2018-04-11 12:48:08,2018-04-11 13:09:59,2018-04-12 19:28:36,109.49,60.83,recife,PE,5.0
delivered,2018-03-21 14:35:36,2018-03-21 14:48:49,2018-03-23 01:48:32,14.95,7.39,sao paulo,SP,5.0
delivered,2018-05-16 20:34:01,2018-05-16 20:56:31,2018-05-18 13:08:00,35.0,16.32,rio de janeiro,RJ,3.0
delivered,2017-05-11 13:43:44,2017-05-13 03:10:07,2017-05-20 07:43:41,24.99,7.78,sao paulo,SP,5.0
delivered,2017-05-19 22:35:01,2017-05-19 22:45:18,2017-05-22 11:59:04,279.99,22.45,itajuba,MG,4.0
delivered,2017-04-05 10:35:51,2017-04-05 10:45:19,2017-04-06 10:05:37,94.9,18.9,vitoria,ES,4.0
delivered,2017-10-08 18:18:19,2017-10-08 19:28:23,2017-10-10 15:48:25,269.99,22.38,taruma,SP,4.0
delivered,2018-08-17 22:06:01,2018-08-17 22:29:57,2018-08-20 14:24:00,199.99,45.2,guapimirim,RJ,5.0
delivered,2017-06-24 13:24:53,2017-06-27 04:15:27,2017-06-27 15:46:34,233.0,17.07,duque de caxias,RJ,4.0
delivered,2017-07-14 01:10:09,2017-07-15 01:15:13,2017-07-18 18:38:51,99.99,56.93,itapema,SC,4.0
delivered,2017-05-18 17:33:09,2017-05-20 04:05:07,2017-05-22 08:29:54,45.0,14.1,florianopolis,SC,4.0
delivered,2017-12-04 18:26:12,2017-12-04 19:04:48,2017-12-11 19:48:52,64.89,17.7,rolandia,PR,5.0
delivered,2017-12-13 17:14:37,2017-12-13 17:31:27,2017-12-15 21:42:19,49.9,15.1,videira,SC,4.0
delivered,2018-01-25 19:36:26,2018-01-25 19:52:34,2018-01-26 16:12:23,143.0,31.75,aimores,MG,5.0
delivered,2018-07-08 20:33:28,2018-07-08 20:45:12,2018-07-09 12:55:00,28.9,18.3,sao paulo,SP,5.0
delivered,2017-06-25 01:01:22,2017-06-25 01:15:15,2017-06-26 13:09:26,89.0,7.88,santos,SP,5.0
delivered,2018-04-18 15:38:50,2018-04-18 16:18:46,2018-04-27 14:36:00,52.0,11.86,paulinia,SP,5.0
delivered,2018-07-23 14:08:57,2018-07-23 15:31:47,2018-07-24 14:45:00,40.9,22.22,pouso alegre,MG,5.0
delivered,2017-03-10 17:25:34,2017-03-10 17:25:34,2017-03-15 14:44:42,98.99,20.77,duque de caxias,RJ,5.0
delivered,2018-07-24 19:26:30,2018-07-25 02:50:16,2018-07-26 16:03:00,97.5,23.48,esmeraldas,MG,5.0
delivered,2017-11-03 00:15:22,2017-11-07 07:30:45,2017-11-08 21:27:04,19.9,16.79,barreiras,BA,1.0
delivered,2017-02-14 14:34:43,2017-02-15 02:45:19,2017-02-15 12:14:37,599.0,38.12,rio de janeiro,RJ,5.0
delivered,2018-07-25 15:49:36,2018-07-25 16:04:47,2018-07-26 09:14:00,39.75,22.21,sao jose da vitoria,BA,5.0
delivered,2018-08-04 18:22:26,2018-08-04 18:35:25,2018-08-06 14:52:00,39.6,8.44,sao paulo,SP,5.0
delivered,2017-11-26 23:40:09,2017-11-26 23:53:37,2017-11-29 20:04:46,29.9,8.11,sao paulo,SP,5.0
delivered,2018-02-19 20:32:41,2018-02-19 21:35:28,2018-02-20 19:13:25,149.0,45.12,serra,ES,4.0
delivered,2018-02-13 10:20:54,2018-02-15 03:51:09,2018-02-20 17:28:15,74.9,16.96,belo horizonte,MG,5.0
delivered,2017-11-28 19:02:47,2017-11-28 19:13:29,2017-12-13 20:10:36,250.0,58.42,jatai,GO,1.0
delivered,2017-11-18 09:24:12,2017-11-21 03:46:25,2017-11-23 22:05:10,140.0,15.73,manhuacu,MG,1.0
delivered,2018-06-07 08:36:30,2018-06-09 03:13:26,2018-06-12 14:09:00,19.99,22.06,acreuna,GO,3.0
delivered,2018-07-17 08:49:56,2018-07-17 09:05:15,2018-07-17 15:45:00,36.0,16.44,sao paulo,SP,4.0
delivered,2018-06-10 14:18:22,2018-06-11 12:38:08,2018-06-12 14:05:00,27.99,7.39,sorocaba,SP,5.0
delivered,2017-04-03 11:09:58,2017-04-03 11:22:26,2017-04-05 15:33:12,125.9,13.46,sao bernardo do campo,SP,5.0
delivered,2018-02-03 20:29:25,2018-02-03 20:49:59,2018-02-05 20:42:51,119.0,17.27,iramaia,BA,5.0
delivered,2018-05-17 11:07:32,2018-05-17 16:34:38,2018-05-18 09:49:00,42.99,10.24,brasilia,DF,4.0
delivered,2017-01-31 12:04:27,2017-01-31 12:16:02,2017-01-31 12:44:16,99.0,17.43,sorocaba,SP,4.0
delivered,2017-06-12 09:46:56,2017-06-12 09:55:21,2017-06-12 13:48:26,59.9,11.73,mogi das cruzes,SP,5.0
delivered,2018-04-19 16:11:59,2018-04-19 16:58:08,2018-04-20 20:03:36,23.96,19.32,florianopolis,SC,5.0
delivered,2018-03-02 17:02:44,2018-03-02 17:15:40,2018-03-05 18:12:41,65.99,16.71,contagem,MG,4.0
delivered,2018-03-30 15:47:50,2018-04-03 05:10:25,2018-04-11 16:04:43,49.9,12.79,presidente prudente,SP,1.0
delivered,2017-11-30 21:49:25,2017-12-01 10:31:23,2017-12-05 21:27:07,118.0,17.66,sete lagoas,MG,5.0
delivered,2018-01-07 13:50:17,2018-01-07 14:07:01,2018-01-10 19:38:40,2110.0,42.92,rio de janeiro,RJ,5.0
delivered,2018-04-04 21:53:53,2018-04-04 22:09:11,2018-04-10 22:48:40,125.8,8.88,carapicuiba,SP,5.0
delivered,2018-02-10 09:41:24,2018-02-10 09:55:29,2018-02-19 09:35:06,129.0,23.77,cachoeiro de itapemirim,ES,5.0
delivered,2017-06-07 20:11:31,2017-06-07 20:25:15,2017-06-08 14:33:13,22.9,11.85,taubate,SP,5.0
delivered,2018-06-28 00:13:52,2018-06-28 01:11:30,2018-06-28 14:45:00,29.99,22.93,teresina,PI,2.0
delivered,2017-06-20 21:01:58,2017-06-20 21:15:14,2017-06-29 16:57:25,379.0,31.03,sao paulo,SP,1.0
delivered,2017-03-15 00:17:58,2017-03-15 00:17:58,2017-03-15 15:57:12,45.9,10.96,sao paulo,SP,5.0
delivered,2017-05-19 14:05:32,2017-05-19 14:22:44,2017-05-19 16:21:39,69.9,12.49,teresopolis,RJ,3.0
delivered,2017-03-25 16:27:41,2017-03-25 16:42:37,2017-03-28 11:36:20,59.9,16.12,piracicaba,SP,5.0
delivered,2018-05-16 21:38:53,2018-05-16 21:54:52,2018-05-17 14:37:00,24.99,12.79,lins,SP,4.0
delivered,2017-03-27 22:16:34,2017-03-27 22:30:16,2017-03-30 16:47:53,18.99,15.65,porto alegre,RS,5.0
delivered,2018-03-20 21:37:51,2018-03-20 21:50:28,2018-03-21 20:20:37,151.9,27.14,vitoria,ES,3.0
delivered,2017-03-16 10:49:27,2017-03-16 10:49:27,2017-03-24 10:13:49,289.9,18.87,rio de janeiro,RJ,5.0
delivered,2018-03-19 00:56:51,2018-03-20 03:28:43,2018-03-21 18:44:37,24.98,15.23,rio de janeiro,RJ,5.0
delivered,2017-09-03 23:03:34,2017-09-03 23:15:15,2017-09-04 19:18:46,99.99,15.46,sao paulo,SP,5.0
delivered,2017-07-26 15:20:13,2017-07-26 15:35:06,2017-07-27 12:43:34,59.9,15.17,alvorada,RS,5.0
delivered,2018-02-03 12:00:03,2018-02-03 12:15:28,2018-02-05 21:56:38,282.0,29.33,rio de janeiro,RJ,5.0
delivered,2017-11-26 11:45:11,2017-11-26 11:55:06,2017-11-28 00:05:38,124.9,19.11,rio de janeiro,RJ,5.0
delivered,2017-11-24 21:54:29,2017-11-25 01:31:48,2017-11-28 22:31:49,169.9,17.44,colombo,PR,5.0
delivered,2017-11-28 19:46:33,2017-11-28 19:54:27,2017-11-29 16:02:42,113.0,21.28,saquarema,RJ,1.0
delivered,2018-01-24 14:24:25,2018-01-24 15:38:24,2018-01-25 21:38:37,79.9,13.58,pompeia,SP,4.0
delivered,2018-01-29 21:35:35,2018-01-30 21:31:37,2018-02-02 19:51:56,169.9,17.44,sao paulo,SP,1.0
delivered,2018-02-24 22:03:42,2018-02-24 22:15:30,2018-02-27 18:05:28,47.99,11.85,sao paulo,SP,5.0
delivered,2018-02-08 13:20:46,2018-02-08 13:35:28,2018-02-09 20:38:58,195.0,26.65,fortaleza,CE,5.0
delivered,2017-11-24 00:46:40,2017-11-24 01:12:48,2017-11-30 15:21:55,79.9,19.8,santo antonio de jesus,BA,5.0
delivered,2018-03-06 19:21:47,2018-03-06 19:35:28,2018-03-07 19:22:58,104.69999999999999,19.536666666666665,niteroi,RJ,1.0
delivered,2017-07-23 20:00:40,2017-07-25 03:30:42,2017-07-26 09:06:45,29.0,11.85,itapetininga,SP,5.0
delivered,2017-05-19 00:35:06,2017-05-19 01:25:17,2017-05-19 09:46:12,129.99,9.1,americana,SP,5.0
delivered,2018-06-20 10:33:42,2018-06-20 11:08:14,2018-06-22 14:11:00,89.9,15.73,rio de janeiro,RJ,5.0
delivered,2017-08-21 20:49:53,2017-08-21 21:05:19,2017-08-23 20:53:00,24.9,11.85,avare,SP,1.0
delivered,2018-03-31 10:49:52,2018-03-31 11:08:23,2018-04-02 19:42:20,49.99,15.23,niteroi,RJ,5.0
delivered,2017-09-19 14:27:33,2017-09-19 14:44:25,2017-09-21 21:00:31,50.0,15.1,tubarao,SC,5.0
delivered,2018-03-05 18:15:23,2018-03-05 18:30:59,2018-03-12 23:02:45,599.0,17.94,niteroi,RJ,1.0
delivered,2017-09-08 09:58:50,2017-09-12 04:15:19,2017-09-15 19:51:50,269.9,28.21,juti,MS,3.0
delivered,2017-09-18 18:59:31,2017-09-18 19:10:21,2017-09-19 16:27:48,229.0,16.35,ecoporanga,ES,3.0
delivered,2017-04-05 01:33:05,2017-04-07 06:42:30,2017-04-11 08:23:56,59.9,16.12,santana de parnaiba,SP,5.0
delivered,2018-02-18 22:33:41,2018-02-18 23:35:20,2018-02-20 02:28:39,99.9,14.43,suzano,SP,5.0
delivered,2018-08-07 22:03:27,2018-08-07 22:15:22,2018-08-09 10:56:00,179.4,22.555,itororo,BA,1.0
delivered,2017-11-28 14:01:10,2017-11-28 14:32:21,2017-11-29 19:53:14,119.0,17.08,sao paulo,SP,5.0
delivered,2018-04-16 21:11:47,2018-04-16 22:10:17,2018-04-18 22:34:34,53.9,0.0,campos dos goytacazes,RJ,5.0
delivered,2018-05-05 10:14:05,2018-05-05 10:30:07,2018-05-14 11:02:00,64.99,27.51,curitiba,PR,5.0
delivered,2018-07-21 15:55:08,2018-07-21 16:05:16,2018-08-02 08:13:00,199.75,21.695,campo grande,MS,3.0
delivered,2017-12-13 16:16:13,2017-12-13 16:30:52,2017-12-15 21:26:45,57.39,9.34,sao paulo,SP,1.0
delivered,2017-10-03 17:59:56,2017-10-03 18:07:43,2017-10-04 20:58:02,129.9,18.16,nova iguacu,RJ,5.0
delivered,2018-08-11 14:55:10,2018-08-13 12:25:16,2018-08-13 14:46:00,178.0,14.83,sao jose do rio preto,SP,4.0
delivered,2018-06-29 10:35:54,2018-06-30 02:35:13,2018-07-02 12:33:00,358.34,19.55,santana de parnaiba,SP,4.0
delivered,2017-05-15 09:48:46,2017-05-16 03:25:20,2017-05-16 14:01:59,140.3,15.73,jundiai,SP,5.0
delivered,2017-12-19 18:19:27,2017-12-21 02:12:15,2017-12-21 21:59:02,67.9,11.98,palestina,SP,5.0
delivered,2017-10-23 13:19:38,2017-10-24 06:34:50,2017-10-25 21:36:35,79.9,18.8,rio de janeiro,RJ,2.0
delivered,2017-09-20 18:26:13,2017-09-22 05:35:22,2017-09-22 17:14:50,47.5,9.09,amparo,SP,5.0
delivered,2018-08-07 09:09:13,2018-08-07 09:24:51,2018-08-20 12:35:00,133.69,13.6,dourado,SP,5.0
delivered,2017-09-08 12:53:49,2017-09-08 13:05:19,2017-09-11 19:50:01,34.9,9.34,sao paulo,SP,5.0
delivered,2017-10-21 10:32:27,2017-10-21 10:49:19,2017-10-23 19:29:57,82.9,15.33,bom jardim,RJ,5.0
delivered,2018-03-18 16:27:18,2018-03-19 07:50:39,2018-03-23 04:11:04,115.0,15.69,goiania,GO,4.0
delivered,2017-12-04 13:37:59,2017-12-05 04:17:37,2017-12-11 19:39:42,138.0,20.97,porto alegre,RS,1.0
delivered,2018-02-25 21:01:08,2018-02-26 09:35:46,2018-02-26 22:46:40,26.0,16.11,rio de janeiro,RJ,3.0
delivered,2017-12-24 04:17:40,2017-12-24 04:29:21,2018-01-02 16:32:11,74.9,16.28,timbo,SC,4.0
delivered,2018-03-26 11:49:18,2018-03-26 21:47:31,2018-03-28 16:06:20,47.75,8.29,sao paulo,SP,5.0
delivered,2018-01-09 09:19:46,2018-01-09 09:29:59,2018-01-11 20:56:03,44.78,16.11,mallet,PR,5.0
delivered,2018-03-16 13:00:01,2018-03-16 13:10:45,2018-03-16 23:23:42,182.0,43.33,fortaleza,CE,5.0
delivered,2018-01-07 11:53:56,2018-01-08 13:01:21,2018-01-09 20:51:10,23.8,21.15,pilar,AL,3.0
delivered,2017-07-05 21:24:46,2017-07-07 02:44:10,2017-07-07 19:14:52,230.0,16.36,uberaba,MG,4.0
delivered,2017-09-01 10:59:50,2017-09-01 11:15:19,2017-09-01 22:15:51,44.9,15.1,jales,SP,4.0
delivered,2018-03-26 21:30:13,2018-03-28 02:50:30,2018-03-29 22:32:23,107.8,25.21,salvador,BA,1.0
delivered,2018-05-03 21:16:09,2018-05-03 21:33:21,2018-05-07 13:18:00,289.0,28.1,uberaba,MG,5.0
delivered,2018-05-02 12:34:58,2018-05-03 04:15:08,2018-05-04 15:36:00,18.9,18.23,araras,SP,5.0
delivered,2017-01-29 10:27:35,2017-01-31 04:33:14,2017-01-31 13:54:38,102.5,18.0,palmas,PR,5.0
delivered,2017-11-27 11:12:20,2017-11-29 11:10:55,2017-12-05 22:52:49,49.0,15.1,foz do jordao,PR,2.0
delivered,2018-04-03 22:08:31,2018-04-03 22:28:55,2018-04-04 20:39:35,79.99,8.91,valinhos,SP,4.0
delivered,2017-12-18 21:45:10,2017-12-19 09:33:25,2017-12-20 16:23:24,119.0,21.32,rio de janeiro,RJ,3.0
delivered,2017-11-24 20:05:51,2017-11-24 23:14:30,2017-11-27 14:58:51,170.0,21.68,brasilia,DF,1.0
delivered,2017-10-06 01:07:20,2017-10-06 01:24:58,2017-10-06 20:42:27,22.99,7.78,sao paulo,SP,5.0
delivered,2018-04-15 16:47:36,2018-04-18 11:10:44,2018-04-19 19:18:34,24.9,18.23,santos,SP,5.0
delivered,2017-04-11 19:49:45,2017-04-11 20:02:27,2017-04-12 14:47:39,52.9,19.07,biguacu,SC,1.0
delivered,2018-05-30 00:26:40,2018-05-30 00:54:56,2018-05-30 14:45:00,24.99,19.04,belem,PA,3.0
delivered,2018-01-13 10:56:37,2018-01-13 11:09:14,2018-01-18 23:18:35,89.0,13.64,sao paulo,SP,5.0
delivered,2018-02-07 13:57:59,2018-02-08 07:55:34,2018-02-09 19:34:06,39.99,11.85,sao paulo,SP,5.0
delivered,2017-07-09 08:58:27,2017-07-10 09:05:18,2017-07-12 20:03:36,179.8,12.13,sao paulo,SP,5.0
delivered,2018-01-16 13:16:39,2018-01-16 13:30:20,2018-01-16 22:38:00,619.0,59.85,guarapari,ES,5.0
delivered,2018-05-13 20:05:55,2018-05-13 20:15:17,2018-05-18 15:12:00,145.0,8.36,bebedouro,SP,4.0
delivered,2018-06-13 19:05:30,2018-06-13 19:40:50,2018-06-14 14:02:00,62.0,14.74,sao paulo,SP,4.0
delivered,2018-01-28 12:48:36,2018-01-28 12:58:22,2018-01-29 19:23:37,90.0,13.65,marilia,SP,4.0
delivered,2017-06-28 14:31:13,2017-06-28 14:44:08,2017-06-29 15:07:32,32.9,12.48,nova odessa,SP,3.0
delivered,2017-09-12 19:10:06,2017-09-12 19:24:28,2017-09-13 20:27:56,45.0,21.15,joao pessoa,PB,2.0
delivered,2017-09-30 18:54:53,2017-10-03 04:28:12,2017-10-03 18:54:12,89.99,17.07,macaubas,BA,5.0
delivered,2017-05-29 12:12:50,2017-05-29 12:25:44,2017-05-31 14:50:01,109.9,16.4,mogi mirim,SP,2.0
delivered,2017-11-22 11:39:00,2017-11-22 11:48:35,2017-11-23 22:07:03,31.9,34.15,grajau,MA,5.0
invoiced,2018-05-12 18:49:56,2018-05-12 19:16:36,,248.22,18.75,montes claros,MG,2.0
delivered,2017-09-08 14:10:02,2017-09-09 06:34:07,2017-09-11 17:31:46,91.9,9.46,mogi das cruzes,SP,5.0
shipped,2017-04-09 17:51:22,2017-04-09 18:01:58,2017-04-10 08:04:44,49.9,22.28,cuiaba,MT,1.0
delivered,2017-12-19 12:05:25,2017-12-19 12:14:31,2017-12-20 18:49:24,59.97,15.1,ituiutaba,MG,4.0
delivered,2018-08-22 20:38:11,2018-08-23 02:45:15,2018-08-24 14:12:00,25.0,8.93,campinas,SP,5.0
delivered,2018-01-21 12:16:51,2018-01-22 13:48:46,2018-01-24 22:46:40,165.9,27.12,pacajus,CE,4.0
delivered,2017-10-29 17:25:32,2017-10-29 17:35:11,2017-10-31 21:14:53,115.19999999999999,15.11,campo grande,MS,5.0
delivered,2017-10-03 19:39:44,2017-10-04 19:50:16,2017-10-06 17:23:07,54.0,15.14,brasilia,DF,4.0
delivered,2018-04-07 13:32:16,2018-04-09 08:09:32,2018-04-10 21:54:33,80.49,20.61,belem,PA,3.0
delivered,2018-06-15 15:23:07,2018-06-19 06:35:39,2018-06-19 13:06:00,694.65,22.96,bambui,MG,5.0
delivered,2018-08-13 14:28:50,2018-08-15 06:55:14,2018-08-16 14:11:00,168.9,38.99,campo maior,PI,5.0
delivered,2018-05-07 21:59:13,2018-05-09 04:14:23,2018-05-10 11:06:00,24.9,7.39,sao paulo,SP,5.0
delivered,2017-10-24 15:12:34,2017-10-24 15:36:37,2017-10-25 19:34:01,699.99,19.66,porto alegre,RS,5.0
delivered,2018-05-06 12:34:03,2018-05-06 12:53:26,2018-05-07 14:23:00,69.9,10.21,capivari,SP,5.0
unavailable,2017-11-01 14:27:33,2017-11-01 14:45:51,,,,sao paulo,SP,1.0
shipped,2018-07-19 08:22:46,2018-07-19 08:45:11,2018-07-30 13:42:00,79.9,18.66,niteroi,RJ,1.0
delivered,2018-01-15 18:24:19,2018-01-17 03:35:47,2018-01-17 19:59:15,69.9,19.98,sete lagoas,MG,5.0
delivered,2017-10-15 22:42:20,2017-10-16 22:49:17,2017-10-19 18:13:05,53.99,14.13,serra,ES,5.0
delivered,2017-12-13 12:56:59,2017-12-14 02:12:51,2017-12-14 15:34:26,149.99,23.85,uberaba,MG,4.0
delivered,2017-04-19 13:45:55,2017-04-21 05:22:15,2017-04-27 05:53:19,65.9,17.2,nova iguacu,RJ,5.0
delivered,2018-08-09 18:55:30,2018-08-09 19:05:17,2018-08-10 15:14:00,40.0,14.58,franco da rocha,SP,5.0
delivered,2017-11-28 16:25:02,2017-11-30 02:22:20,2017-11-30 21:31:57,74.99,11.73,sao paulo,SP,5.0
delivered,2017-07-25 19:23:14,2017-07-27 11:45:11,2017-07-31 16:41:59,68.99,17.73,patos de minas,MG,1.0
delivered,2018-05-22 23:14:30,2018-05-23 00:20:24,2018-05-23 15:01:00,99.9,18.75,contagem,MG,5.0
delivered,2017-11-26 10:26:55,2017-11-26 10:36:06,2017-11-27 22:49:48,45.73,25.63,belem,PA,4.0
delivered,2018-06-13 18:55:35,2018-06-14 17:21:06,2018-06-18 10:00:00,449.5,34.84,aracaju,SE,5.0
delivered,2018-03-02 07:45:13,2018-03-02 08:50:31,2018-03-02 18:05:56,45.8,16.11,rio claro,SP,1.0
delivered,2017-04-10 18:36:47,2017-04-11 03:55:09,2017-04-13 07:56:06,259.9,27.31,rio de janeiro,RJ,5.0
delivered,2018-08-09 18:08:14,2018-08-09 18:24:45,2018-08-10 13:44:00,95.0,7.93,sao paulo,SP,5.0
delivered,2017-11-08 12:36:23,2017-11-09 13:26:17,2017-11-14 20:25:03,315.0,10.95,sao paulo,SP,5.0
delivered,2018-06-29 11:27:38,2018-06-29 11:51:17,2018-07-05 06:06:00,91.8,23.12,niteroi,RJ,5.0
delivered,2018-07-29 18:55:50,2018-07-30 18:31:01,2018-07-31 11:33:00,69.9,35.84,santa maria,RS,4.0
delivered,2017-12-12 21:09:11,2017-12-14 21:03:50,2017-12-15 21:10:18,39.9,15.1,aruja,SP,5.0
delivered,2018-06-11 21:26:12,2018-06-12 21:42:58,2018-06-14 14:05:00,48.0,13.92,suzano,SP,4.0
delivered,2017-09-20 07:59:31,2017-09-20 08:15:13,2017-09-22 21:27:47,199.99,16.16,belo horizonte,MG,4.0
delivered,2017-12-18 15:38:07,2017-12-18 17:12:02,2017-12-20 00:47:16,84.9,18.16,cabo frio,RJ,5.0
delivered,2017-11-24 09:15:36,2017-11-25 03:38:32,2017-12-06 22:39:04,32.99,9.34,sao paulo,SP,5.0
delivered,2017-06-29 12:50:15,2017-06-29 13:03:58,2017-06-30 14:41:56,12.99,7.78,mogi das cruzes,SP,5.0
delivered,2017-03-15 21:52:58,2017-03-15 21:52:58,2017-03-16 10:11:37,50.0,14.52,rio bananal,ES,4.0
delivered,2018-08-20 10:04:30,2018-08-20 14:53:46,2018-08-22 13:16:00,30.99,12.88,sao paulo,SP,5.0
delivered,2018-04-13 17:00:16,2018-04-14 02:13:44,2018-04-19 00:21:07,21.0,12.79,votuporanga,SP,4.0
delivered,2018-01-15 01:41:42,2018-01-15 01:49:41,2018-01-15 17:18:07,149.65,34.85,oeiras,PI,5.0
delivered,2018-06-21 18:34:21,2018-06-26 07:12:59,2018-06-26 15:38:00,41.79,22.22,campos belos,GO,5.0
delivered,2017-12-02 17:41:43,2017-12-02 17:50:40,2017-12-05 00:58:35,130.0,29.28,sao bernardo do campo,SP,5.0
